image_relpath,image_exists,shape_name,material_folder,light_folder,batch_folder,frame,config_id,camera_png,render_engine,view_transform,look,camera_name,cam_pos_x,cam_pos_y,cam_pos_z,cam_forward_x,cam_forward_y,cam_forward_z,cam_up_x,cam_up_y,cam_up_z,cam_right_x,cam_right_y,cam_right_z,focal_length_mm,num_active_lights,light0_name,light0_type,light0_energy,light0_color_r,light0_color_g,light0_color_b,light0_pos_x,light0_pos_y,light0_pos_z,light0_dir_x,light0_dir_y,light0_dir_z,light0_dir_cam_x,light0_dir_cam_y,light0_dir_cam_z,light0_spot_cone_deg,light0_spot_blend,light0_area_shape,light0_area_size_x,light0_area_size_y,light1_name,light1_type,light1_energy,light1_color_r,light1_color_g,light1_color_b,light1_pos_x,light1_pos_y,light1_pos_z,light1_dir_x,light1_dir_y,light1_dir_z,light1_dir_cam_x,light1_dir_cam_y,light1_dir_cam_z,light1_spot_cone_deg,light1_spot_blend,light1_area_shape,light1_area_size_x,light1_area_size_y,light2_name,light2_type,light2_energy,light2_color_r,light2_color_g,light2_color_b,light2_pos_x,light2_pos_y,light2_pos_z,light2_dir_x,light2_dir_y,light2_dir_z,light2_dir_cam_x,light2_dir_cam_y,light2_dir_cam_z,light2_spot_cone_deg,light2_spot_blend,light2_area_shape,light2_area_size_x,light2_area_size_y
Cone/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/12.png,False,Cone,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,504,29,12,CYCLES,Filmic,,Camera,-1.9066427946090696,1.5861974954605105,3.323378086090088,0.5000001788139343,-0.5000001788139343,-0.7071065306663513,0.499999850988388,-0.499999850988388,0.7071070075035095,-0.7071067690849304,-0.7071067690849304,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.619969367980957,-0.5537301301956177,-0.5558965802192688,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cube/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/12.png,False,Cube,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,504,29,12,CYCLES,Filmic,,Camera,-1.9066427946090696,1.5861974954605105,3.323378086090088,0.5000001788139343,-0.5000001788139343,-0.7071065306663513,0.499999850988388,-0.499999850988388,0.7071070075035095,-0.7071067690849304,-0.7071067690849304,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.619969367980957,-0.5537301301956177,-0.5558965802192688,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cylinder/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/12.png,False,Cylinder,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,504,29,12,CYCLES,Filmic,,Camera,-1.9066427946090696,1.5861974954605105,3.323378086090088,0.5000001788139343,-0.5000001788139343,-0.7071065306663513,0.499999850988388,-0.499999850988388,0.7071070075035095,-0.7071067690849304,-0.7071067690849304,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.619969367980957,-0.5537301301956177,-0.5558965802192688,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icosphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/12.png,False,Icosphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,504,29,12,CYCLES,Filmic,,Camera,-1.9066427946090696,1.5861974954605105,3.323378086090088,0.5000001788139343,-0.5000001788139343,-0.7071065306663513,0.499999850988388,-0.499999850988388,0.7071070075035095,-0.7071067690849304,-0.7071067690849304,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.619969367980957,-0.5537301301956177,-0.5558965802192688,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/12.png,False,Sphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,504,29,12,CYCLES,Filmic,,Camera,-1.9066427946090696,1.5861974954605105,3.323378086090088,0.5000001788139343,-0.5000001788139343,-0.7071065306663513,0.499999850988388,-0.499999850988388,0.7071070075035095,-0.7071067690849304,-0.7071067690849304,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.619969367980957,-0.5537301301956177,-0.5558965802192688,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torus/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/12.png,False,Torus,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,504,29,12,CYCLES,Filmic,,Camera,-1.9066427946090696,1.5861974954605105,3.323378086090088,0.5000001788139343,-0.5000001788139343,-0.7071065306663513,0.499999850988388,-0.499999850988388,0.7071070075035095,-0.7071067690849304,-0.7071067690849304,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.619969367980957,-0.5537301301956177,-0.5558965802192688,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cone/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/13.png,False,Cone,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,505,29,13,CYCLES,Filmic,,Camera,-0.1851673126220703,2.3698105812072754,3.323378086090088,-6.181726064369286e-08,-0.7071070075035095,-0.7071065306663513,-6.181721801112873e-08,-0.7071065306663513,0.7071070075035095,-1.0,8.742277657347587e-08,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.4394679069519043,-0.8640320301055908,-0.2455944716930389,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cube/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/13.png,False,Cube,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,505,29,13,CYCLES,Filmic,,Camera,-0.1851673126220703,2.3698105812072754,3.323378086090088,-6.181726064369286e-08,-0.7071070075035095,-0.7071065306663513,-6.181721801112873e-08,-0.7071065306663513,0.7071070075035095,-1.0,8.742277657347587e-08,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.4394679069519043,-0.8640320301055908,-0.2455944716930389,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cylinder/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/13.png,False,Cylinder,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,505,29,13,CYCLES,Filmic,,Camera,-0.1851673126220703,2.3698105812072754,3.323378086090088,-6.181726064369286e-08,-0.7071070075035095,-0.7071065306663513,-6.181721801112873e-08,-0.7071065306663513,0.7071070075035095,-1.0,8.742277657347587e-08,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.4394679069519043,-0.8640320301055908,-0.2455944716930389,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icosphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/13.png,False,Icosphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,505,29,13,CYCLES,Filmic,,Camera,-0.1851673126220703,2.3698105812072754,3.323378086090088,-6.181726064369286e-08,-0.7071070075035095,-0.7071065306663513,-6.181721801112873e-08,-0.7071065306663513,0.7071070075035095,-1.0,8.742277657347587e-08,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.4394679069519043,-0.8640320301055908,-0.2455944716930389,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/13.png,False,Sphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,505,29,13,CYCLES,Filmic,,Camera,-0.1851673126220703,2.3698105812072754,3.323378086090088,-6.181726064369286e-08,-0.7071070075035095,-0.7071065306663513,-6.181721801112873e-08,-0.7071065306663513,0.7071070075035095,-1.0,8.742277657347587e-08,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.4394679069519043,-0.8640320301055908,-0.2455944716930389,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torus/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/13.png,False,Torus,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,505,29,13,CYCLES,Filmic,,Camera,-0.1851673126220703,2.3698105812072754,3.323378086090088,-6.181726064369286e-08,-0.7071070075035095,-0.7071065306663513,-6.181721801112873e-08,-0.7071065306663513,0.7071070075035095,-1.0,8.742277657347587e-08,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,-0.4394679069519043,-0.8640320301055908,-0.2455944716930389,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cone/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/14.png,False,Cone,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,506,29,14,CYCLES,Filmic,,Camera,1.8677260875701904,1.7826968431472778,3.323378086090088,-0.5416754484176636,-0.4545195400714874,-0.7071065306663513,-0.5416750907897949,-0.4545192420482635,0.7071070075035095,-0.642787516117096,0.766044557094574,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.0525075793266296,-0.991624116897583,-0.1180022805929184,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cube/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/14.png,False,Cube,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,506,29,14,CYCLES,Filmic,,Camera,1.8677260875701904,1.7826968431472778,3.323378086090088,-0.5416754484176636,-0.4545195400714874,-0.7071065306663513,-0.5416750907897949,-0.4545192420482635,0.7071070075035095,-0.642787516117096,0.766044557094574,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.0525075793266296,-0.991624116897583,-0.1180022805929184,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cylinder/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/14.png,False,Cylinder,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,506,29,14,CYCLES,Filmic,,Camera,1.8677260875701904,1.7826968431472778,3.323378086090088,-0.5416754484176636,-0.4545195400714874,-0.7071065306663513,-0.5416750907897949,-0.4545192420482635,0.7071070075035095,-0.642787516117096,0.766044557094574,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.0525075793266296,-0.991624116897583,-0.1180022805929184,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icosphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/14.png,False,Icosphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,506,29,14,CYCLES,Filmic,,Camera,1.8677260875701904,1.7826968431472778,3.323378086090088,-0.5416754484176636,-0.4545195400714874,-0.7071065306663513,-0.5416750907897949,-0.4545192420482635,0.7071070075035095,-0.642787516117096,0.766044557094574,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.0525075793266296,-0.991624116897583,-0.1180022805929184,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/14.png,False,Sphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,506,29,14,CYCLES,Filmic,,Camera,1.8677260875701904,1.7826968431472778,3.323378086090088,-0.5416754484176636,-0.4545195400714874,-0.7071065306663513,-0.5416750907897949,-0.4545192420482635,0.7071070075035095,-0.642787516117096,0.766044557094574,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.0525075793266296,-0.991624116897583,-0.1180022805929184,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torus/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/14.png,False,Torus,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,506,29,14,CYCLES,Filmic,,Camera,1.8677260875701904,1.7826968431472778,3.323378086090088,-0.5416754484176636,-0.4545195400714874,-0.7071065306663513,-0.5416750907897949,-0.4545192420482635,0.7071070075035095,-0.642787516117096,0.766044557094574,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.0525075793266296,-0.991624116897583,-0.1180022805929184,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cone/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/15.png,False,Cone,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,507,29,15,CYCLES,Filmic,,Camera,2.451902151107788,-0.1170014142990112,3.323378086090088,-0.7071070075035095,8.432166964666976e-09,-0.7071065306663513,-0.7071065306663513,8.432160747418038e-09,0.7071070075035095,1.1924880638503056e-08,1.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4373010694980621,-0.8655641674995422,-0.2440622746944427,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cube/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/15.png,False,Cube,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,507,29,15,CYCLES,Filmic,,Camera,2.451902151107788,-0.1170014142990112,3.323378086090088,-0.7071070075035095,8.432166964666976e-09,-0.7071065306663513,-0.7071065306663513,8.432160747418038e-09,0.7071070075035095,1.1924880638503056e-08,1.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4373010694980621,-0.8655641674995422,-0.2440622746944427,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cylinder/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/15.png,False,Cylinder,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,507,29,15,CYCLES,Filmic,,Camera,2.451902151107788,-0.1170014142990112,3.323378086090088,-0.7071070075035095,8.432166964666976e-09,-0.7071065306663513,-0.7071065306663513,8.432160747418038e-09,0.7071070075035095,1.1924880638503056e-08,1.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4373010694980621,-0.8655641674995422,-0.2440622746944427,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icosphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/15.png,False,Icosphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,507,29,15,CYCLES,Filmic,,Camera,2.451902151107788,-0.1170014142990112,3.323378086090088,-0.7071070075035095,8.432166964666976e-09,-0.7071065306663513,-0.7071065306663513,8.432160747418038e-09,0.7071070075035095,1.1924880638503056e-08,1.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4373010694980621,-0.8655641674995422,-0.2440622746944427,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/15.png,False,Sphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,507,29,15,CYCLES,Filmic,,Camera,2.451902151107788,-0.1170014142990112,3.323378086090088,-0.7071070075035095,8.432166964666976e-09,-0.7071065306663513,-0.7071065306663513,8.432160747418038e-09,0.7071070075035095,1.1924880638503056e-08,1.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4373010694980621,-0.8655641674995422,-0.2440622746944427,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torus/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/15.png,False,Torus,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,507,29,15,CYCLES,Filmic,,Camera,2.451902151107788,-0.1170014142990112,3.323378086090088,-0.7071070075035095,8.432166964666976e-09,-0.7071065306663513,-0.7071065306663513,8.432160747418038e-09,0.7071070075035095,1.1924880638503056e-08,1.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4373010694980621,-0.8655641674995422,-0.2440622746944427,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cone/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/16.png,False,Cone,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,508,29,16,CYCLES,Filmic,,Camera,1.7736443281173706,-1.937241792678833,3.323378086090088,-0.4545194506645202,0.5416755080223083,-0.7071065306663513,-0.4545191526412964,0.5416752099990845,0.7071070075035095,0.7660446166992188,0.6427873969078064,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.6177436709403992,-0.5176849961280823,-0.5919417142868042,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cube/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/16.png,False,Cube,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,508,29,16,CYCLES,Filmic,,Camera,1.7736443281173706,-1.937241792678833,3.323378086090088,-0.4545194506645202,0.5416755080223083,-0.7071065306663513,-0.4545191526412964,0.5416752099990845,0.7071070075035095,0.7660446166992188,0.6427873969078064,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.6177436709403992,-0.5176849961280823,-0.5919417142868042,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cylinder/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/16.png,False,Cylinder,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,508,29,16,CYCLES,Filmic,,Camera,1.7736443281173706,-1.937241792678833,3.323378086090088,-0.4545194506645202,0.5416755080223083,-0.7071065306663513,-0.4545191526412964,0.5416752099990845,0.7071070075035095,0.7660446166992188,0.6427873969078064,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.6177436709403992,-0.5176849961280823,-0.5919417142868042,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icosphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/16.png,False,Icosphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,508,29,16,CYCLES,Filmic,,Camera,1.7736443281173706,-1.937241792678833,3.323378086090088,-0.4545194506645202,0.5416755080223083,-0.7071065306663513,-0.4545191526412964,0.5416752099990845,0.7071070075035095,0.7660446166992188,0.6427873969078064,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.6177436709403992,-0.5176849961280823,-0.5919417142868042,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/16.png,False,Sphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,508,29,16,CYCLES,Filmic,,Camera,1.7736443281173706,-1.937241792678833,3.323378086090088,-0.4545194506645202,0.5416755080223083,-0.7071065306663513,-0.4545191526412964,0.5416752099990845,0.7071070075035095,0.7660446166992188,0.6427873969078064,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.6177436709403992,-0.5176849961280823,-0.5919417142868042,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torus/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/16.png,False,Torus,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,508,29,16,CYCLES,Filmic,,Camera,1.7736443281173706,-1.937241792678833,3.323378086090088,-0.4545194506645202,0.5416755080223083,-0.7071065306663513,-0.4545191526412964,0.5416752099990845,0.7071070075035095,0.7660446166992188,0.6427873969078064,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.6177436709403992,-0.5176849961280823,-0.5919417142868042,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cone/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/17.png,False,Cone,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,509,29,17,CYCLES,Filmic,,Camera,-0.1010806262493133,-0.1053249835968017,4.390642166137695,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4394679963588714,0.4373010694980621,-0.7846245765686035,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cube/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/17.png,False,Cube,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,509,29,17,CYCLES,Filmic,,Camera,-0.1010806262493133,-0.1053249835968017,4.390642166137695,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4394679963588714,0.4373010694980621,-0.7846245765686035,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cylinder/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/17.png,False,Cylinder,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,509,29,17,CYCLES,Filmic,,Camera,-0.1010806262493133,-0.1053249835968017,4.390642166137695,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4394679963588714,0.4373010694980621,-0.7846245765686035,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icosphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/17.png,False,Icosphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,509,29,17,CYCLES,Filmic,,Camera,-0.1010806262493133,-0.1053249835968017,4.390642166137695,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4394679963588714,0.4373010694980621,-0.7846245765686035,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sphere/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/17.png,False,Sphere,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,509,29,17,CYCLES,Filmic,,Camera,-0.1010806262493133,-0.1053249835968017,4.390642166137695,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4394679963588714,0.4373010694980621,-0.7846245765686035,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torus/PlasticGlossy/Area Light/Batch 3 - Cycles Filmic/17.png,False,Torus,PlasticGlossy,Area Light,Batch 3 - Cycles Filmic,509,29,17,CYCLES,Filmic,,Camera,-0.1010806262493133,-0.1053249835968017,4.390642166137695,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1,Area,AREA,100.0,1.0,1.0,1.0,-1.658313512802124,-1.6517651081085205,3.784999847412109,0.4394679367542267,0.4373010694980621,-0.7846245765686035,0.4394679963588714,0.4373010694980621,-0.7846245765686035,,,SQUARE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
